RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025
62023,127,11212,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.463806939764,2235.7969539969827,2213.879214450276,2246.1198263162164,2239.7005029650127,2285.0433282662448,2320.4867102673493,2317.8518824264283,2285.0117848166133,2292.405987743317,2397.942364461882,2498.1120192544067,2557.282992299362,2440.653697664438,2434.409045486689,2407.5473566452483,2502.7441426312785,2453.324954354719,2488.5589723223966,2529.108783800754,2576.346126493376,2543.072116996312,2579.3340150751956,2587.079535286627,2646.405233530069,2536.2426280250006,2624.589785077171,2781.9467103187153,2852.414282722312,2798.747666751443,2760.1013408095123,2791.175160919374,2893.6625184927193,2763.1452156766973,2844.5948567367127,2949.6
61802,128,10462,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,1221.8227077076494,1223.3231494966653,1242.5746629747525,1263.3678588564358,1288.490724055484,1290.368190663914,1280.3749182911986,1274.914206589507,1280.7897818148933,1328.254800985634,1305.2077943598154,,1304.1258406569114,1353.8649750295206,1351.383268,1336.8746568908882,1345.932398313344,1402.0125729437373,1392.436935833575,1376.1165530175817,1337.1461254374597,1343.7367667892092,1341.890564367807,1365.7429375704342,1369.9640741381393,1389.7658582449167,1399.8642965982895,,1438.8287848477303,1436.5988861542962,1414.3746569707203,1402.3345173289956,1411.6425383588241,1423.8119082593219,1441.2052395859798,1448.378222176642,1474.8781045605895,1452.8260049971018,1441.8361986266718,1461.2253914405244,1451.836337283827,1455.0903641768703,1439.390918,1448.8442411967746,1468.6426313788013,1461.7658187585334,1478.493158758199,1476.3285842412554,1498.4188446404512,1507.0518906039242,1507.6544427950357,1497.4039301846753,1509.0167700973507,1535.721743,1523.5273650106217,1475.0341444338299,1437.3532237815768,1514.3149779289265,1600.0167841973641,1647.6372122333942,1590.6029035728243,1559.7616059375066,1589.7522265577002,1649.676326685995,1689.2219567163759,1666.7711725991435,1672.7510887832073,1695.4377821270627,1696.2333838962388,1698.2941366073244,1675.0312450306974,1664.4416073944851,1700.768771981935,1789.7179482463516,1864.0546749750454,1840.0721209775463,1835.543097516399,1838.8120886274698,1841.2826885023096,1851.3927948619614,1880.8604679137927,1882.6295978179714,1814.6174600962515,1858.8624004093465,1905.472112478311,2024.321197844693,1991.1569516721281,2043.0368598701618,2059.7258470662796,2191.729453,2225.5115522093765,2220.691716,2152.080734659743,2110.1751533421266,2112.134068983725,2078.4319483490676,2119.3856879843206,2110.777777777778
61616,139,10002,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2819.291311040338,2802.0564791708703,2783.749441734831,2822.080619097168,2852.678235901287,2894.9006706103532,2905.455926170004,2917.4046506700734,2906.7433871646917,2870.557109173615,2855.8810385748343,2832.539454,2838.871399832484,2851.7571988876443,2875.4225354582136,2884.015935096479,2889.3453414025835,2920.418983591473,2952.736737450107,2966.7603314205494,2956.4220338792916,2949.9329829368726,2899.197695970369,2880.739756673792,2867.3459690247196,2918.4448414602534,2942.8084368925242,2960.0121109534634,2968.3841935052083,2983.2091351368153,2999.2834552341255,2989.420219409291,2978.9870009642327,2937.382765658498,2916.0439246584183,2894.397633561107,2920.483582200468,2944.4326979841926,2975.419358751714,3003.280977623035,3023.511189326603,3046.447279519776,3059.6614252658237,3057.940884180458,3041.155042499024,3010.2144647479913,3006.2863557782994,3007.49849,3006.551192894594,3006.312029307383,3007.194689436279,3040.412790237949,3072.7021972997118,3111.3050389213427,3131.181080302798,3147.569465,3155.1473628714407,3152.302702,3111.0639498751966,3110.059128194697,3107.896055070895,3161.2636910288265,3141.6227308902594,3116.6149193388947,3070.4282270985022,3024.971103318725,2970.2867857957003,2856.854096548167,2735.130920327035,2614.4231886981183,2538.044789181034,2505.156965613863,2497.384786636114,2522.092836013814,2560.587071607311,2645.4710849211247,2765.8061204468036,2916.249129,3054.290101980163,3165.2193794780733,3229.062939,3267.1852743084496,3303.354748395973,3322.608254676603,3366.065777754818,3384.223625391289,3441.604064995941,3485.828550063599,3552.0668915945953,3600.2062600358604,3648.547200453912,3682.9701298577816,3690.8308707670735,3670.722675160206,3594.967466329797,3539.5223969012686,3506.8353049931848,3517.0855984999207,3534.205005,3568.9393412783065,3616.4690203554983,3677.6238885869557,3696.806251387883,3709.6708307717586,3697.5855920326503,3665.2009045290956,3600.3432326117336,3522.511294385539,3516.3576022545167,3566.9328309259054,3640.8385645672533,3672.9066360029738,3702.3211755978937,3742.213880005276,3775.5811144689305,3763.3895366945653,3725.1658267161483,3693.5541765738835,3629.1226109317536,3641.2699495762536,3654.6655918016195,3715.151218062983
61806,142,10466,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.0689144491835,2044.9331345809833,2211.3726682335487,2094.1077596804157,2111.8574951560204,2061.172020933628,2204.435292524759,2216.371313536915,2273.456522587225,2300.7525545906647,2382.2816564427635,2355.531604046464,2242.451784904179,2249.563941,2427.0323372117427,2397.816697967538,2568.3291387314985,2667.038548523262,2955.528434019087,2910.4166666666665
62087,143,11375,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1845.5569960289095,1830.1970638489481,1835.1958951269187,1836.162416246182,1836.825289194422,1840.9860269469605,1877.0854247456134,1912.8671717851232,1923.0543221876817,1914.1168165376998,1903.254976977506,1897.3938735942236,1866.8691313236754,1893.043225273477,1883.6590385808147,1928.3201670236738,1929.1250031987902,1964.4843821563738,1977.8459343865543,1961.3538982968664,1968.5000369052264,1964.062120654633,1987.1052989289794,1985.2460543467034,1988.5041735658108,1983.0146523017704,1982.8578314937283,1978.762073,1970.6756741280815,1989.0701572858334,2000.1103266555886,2021.478556578769,2012.6930374249262,2005.0070886238082,1990.6696322827702,1984.0285589194848,1976.4070551962639,1993.835251784679,1991.8696166938332,2031.9804080302754,2040.0735398718414,2051.353374812292,2039.8055233862233,2040.6794446763881,2040.939435742535,2040.5630962919836,2038.0560984811186,2050.772643373071,2078.556881125589,2088.3091543159276,2097.0428349551426,2064.6050955506043,2091.0391350775794,2127.4882832153717,2169.128606386748,2142.184955163766,2138.6567859843703,2131.4544783428505,2159.901752046638,2131.2734987192557,2134.2427109680652,2159.236982944665,2172.143882847573,2166.6671192865856,2130.234115679076,2120.9625279134802,2104.143764,2111.5304820000674,2095.5032264279257,2091.2826999592753,2052.4723477160883,2056.7925917568436,2038.7523062657538,2077.771799744591,2077.334045414099,2104.198789452248,2090.0114310505683,2098.549453345069,2113.5153253931844,2110.2550652468312,2114.652879433369,2127.7141979612147,2158.2379212447563,2178.0216397453096,2180.9026359097293,2195.5248194546725,2231.810167997454,2268.850952410785,2300.865240141971,2320.6600373109454,2343.656246564191,2371.599554349973,2392.0324832356123,2404.9568633608496,2402.4253238444517,2376.944989231285,2385.990312964528,2440.489673,2441.751474617238,2491.5034797614303,2494.9413192815555,2583.026136,2581.133022712675,2578.4458894537374,2578.4596960846097,2561.151162240507,2579.667965007991,2565.0837538219307,2598.252166980264,2561.300425292076,2611.5538111166543,2609.5198781923013,2661.5445752615087,2705.008983208298,2729.960528983544,2780.223023240382,2752.628271,2799.2912355401504,2804.131497582068,2806.4751132889724,2801.294354,2764.7202797202794
62179,157,11691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.1651515752035,1977.2368316514198,2126.2362158428955,2207.981654011767,2277.815545055667,2289.7064624749255,2287.2486590929498,2296.6971225368134,2429.486575616528,2477.4651524059914,2571.6030544418904,2499.436364949345,2446.193145141333,2404.365699,2514.448135295946,2621.008821308638,2699.834376,2701.1301341923404,2629.3118624189033,2643.3802667413274,2601.3212869035665,2579.8888888888887
62026,172,11215,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2303.9826756922434,2380.6241522162495,2433.588960924493,2471.674059213565,2497.8113070664213,2511.2604002323437,2500.177781845698,2487.504838034376,2503.2920859017845,2518.6639893530387,2527.5173666247356,2478.779545169802,2441.4723350912004,2451.663517695213,2470.0664572650057,2502.1505747835604,2490.554704548295,2505.199946476897,2525.3966788015064,2540.6816272155856,2544.1523691768484,2528.672777,2516.0772451657886,2495.811723485938,2486.6806512931985,2490.846541210122,2518.2882627029253,2545.044000877991,2550.8967452770353,2551.2995677743224,2551.342477666546,2567.973432123086,2554.2113086109225,2532.3817322619093,2505.911763332317,2509.3089438668376,2535.1413213107835,2553.989895260524,2563.748561095502,2572.1754056169993,2595.1800749282997,2619.8100957093807,2624.644473342444,2633.9043531062225,2660.2691239601436,2672.5016144375404,2676.8108706916737,2621.649087,2609.6791784359625,2599.5671344510233,2637.117602585087,2659.6858932911427,2678.2507638885245,2696.9776622141258,2712.281915747939,2740.9893484118015,2745.9265345076114,2756.2091344953405,2736.835700849056,2731.2737402081343,2713.0910827222783,2753.0529062835835,2771.622421311465,2774.776010038297,2735.822303903137,2704.8269969180196,2689.4826819897166,2664.138022051544,2631.3259055218127,2605.201138284992,2573.3733717958376,2559.643060601831,2518.353490601802,2514.1516605123707,2518.096645667611,2568.4495403755454,2614.048398804296,2664.8623922535444,2715.5333227215674,2758.4390248179247,2808.9080649906705,2839.0443650121742,2893.4384499029597,2889.7761347352125,2929.5909955113607,2936.309793969344,3012.7910476579063,3046.662841124143,3127.742791,3166.3618986112983,3226.9487236674895,3250.5639754065933,3285.0333031653486,3304.1540632247247,3288.1743632874914,3282.572436677149,3279.4219582669375,3278.1796331010914,3277.3791385061636,3313.5683050813527,3384.743914288596,3419.278161126912,3430.1412156035253,3403.7432708615956,3435.3765112602305,3451.136224039214,3435.0894692564393,3387.232987420989,3365.0417599878283,3398.551331710609,3449.7231042075905,3486.649614358209,3536.5715685857012,3580.339673387435,3586.3624717576363,3613.7865259391256,3607.3504210381166,3583.979600272944,3503.571775,3490.8035244371194,3497.9097393789516,3562.765033641716
61803,183,10463,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,1869.415548251361,1922.9769189271237,1966.1824047612088,1964.7801342009752,1949.2998808266505,1996.0714823661162,2051.641518612612,2110.4005349621284,2105.5293102601227,2101.1415477455903,2084.1679772560155,2124.7591535649653,2119.505587500975,2098.625762928788,2089.8723527962175,2119.7748007514238,2126.5519621166027,2129.6974092191235,2138.2835794082116,2179.595459819668,2188.1987891155068,2214.2245452206316,2186.552148,2195.673011715943,2190.3213281744197,2217.0336324380673,2209.8674838727284,2193.300041349506,2201.2497147524073,2206.324052,2244.9694031206186,2232.819250275978,2218.310813554186,2190.1058071873026,2211.687592595613,2202.896805505125,2194.4229508387193,2171.398808022869,2188.2946530848853,2209.9459750028022,2219.5653023608215,2235.1452924254168,2247.646250491628,2282.362451583631,2295.2266668639218,2322.1676238016157,2318.746881902525,2316.742339,2282.4900625978016,2259.7305541547635,2283.2751688641442,2329.027496750033,2372.985832247472,2372.8756481806895,2340.6085713186862,2323.8676129884375,2307.138481,2354.1486078193193,2334.613226014558,2335.530479532499,2290.2028138452747,2290.439873365809,2268.834065641215,2277.9802607743472,2309.7700794510333,2331.279830170021,2334.5668473420224,2345.930935755342,2352.040601476927,2380.1397063492764,2404.659433800213,2457.417229897988,2440.7445750943984,2412.951246497656,2387.4853492316524,2410.9498104441404,2430.0358128268936,2490.8862924396176,2523.781078684688,2591.66575,2582.3506138002467,2568.9237535579696,2565.6514473217658,2619.4719765721443,2608.5985606254626,2606.0182418751774,2593.916248377939,2643.780564353658,2631.217973191357,2625.451080484125,2645.9229657181068,2656.312582982154,2638.9157728502523,2643.8050794185715,2651.268790223112,2662.8464213264697,2649.1628153311913,2697.7777254434077,2708.442720701837,2724.646587396747,2791.261763125858,2818.063012183971,2856.6611050852016,2723.6081386797377,2728.4655994613413,2719.4174600945657,2771.4388151654653,2776.1981781153704,2807.4632471213404,2855.0701024950586,2847.569444444445
62020,188,11209,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.651030329374,1708.8291037523702,1741.7261278187875,1767.2505587338644,1770.4110244994858,1768.4790795389179,1741.7041914246722,1755.2704835894035,1799.2014550941592,1828.3155640260504,1811.1183256107945,1760.960812261776,1742.7427296307135,1763.5240190171362,1772.8140977037162,1808.4422177929737,1817.8022649716106,1821.839509,1823.2609649120297,1826.8766702459327,1847.2061491410614,1836.6750557931912,1853.0998031893487,1848.8885145659617,1828.1216634635541,1849.661947624563,1852.8210613624547,1879.0755548418433,1827.0488191460963,1840.496956324529,1831.4189561896562,1838.306638515486,1829.4523896071762,1823.2201998229036,1823.2777811667465,1809.9620938425005,1829.377015703697,1821.4726169098751,1837.834991996521,1820.2531628675645,1826.2047361340572,1829.3199434470844,1845.3723090862277,1851.8358960027422,1866.6652028534118,1895.5651744925317,1934.4304055211223,1920.3756336797073,1906.3829243911835,1880.849534033522,1899.8686208650058,1882.4134992036431,1905.9853390608037,1951.309640032163,2004.8146909687357,2045.382943079574,2034.2248883057837,2057.296612,2032.0048322569883,2060.3680393089526,2071.883452,2111.6714360987226,2096.466294700374,2082.409456180451,2078.5494919755224,2105.886269876363,2148.293735,2151.2781755323945,2166.6825647231753,2172.756786029557,2155.2561832230153,2116.2997564734933,2105.013512519587,2155.937266,2209.4037284385504,2233.913343905677,2242.1537585864958,2245.2570382356544,2240.560922683207,2243.4335758602233,2290.492263328203,2303.9932892673364,2327.607862932429,2283.7591386249924,2314.146236496646,2309.577380952381
62024,217,11213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1958.8802574772544,1978.681604997258,,1949.5685512169389,2008.075502,2047.3706775397511,2071.0269079554582,2054.7017771437904,2059.218756261747,2087.2208095765095,2087.544888980324,2048.045075599757,2047.6479393687737,2070.3457147193008,2083.0626173003143,2091.717461097941,2102.1824701202136,2149.9678299719585,2149.460640426969,2172.018177,2175.8951007395226,2190.0628946811526,2179.4707744496386,2151.728991260958,2150.539416676665,2141.8218510047577,2162.2020673414563,2172.9323001971206,2193.5897071364634,2210.2640671385902,2216.395553308555,2221.5942959656713,2236.0680001581813,2232.191908529611,2225.650554851568,2214.3498284024745,2194.748700513414,2207.069033034551,2226.7121602736825,2268.3369457213194,2274.1322388123795,2279.2474867380606,2275.643434068634,2287.8515582286213,2316.370526,2309.59067,2304.5696955429735,2270.7205245474584,2272.647168262805,2247.365634696034,2269.806669664129,2280.070508525808,2306.151133971853,2326.788834082925,2360.0121098276336,2398.602659493468,2391.719113911985,2389.2748917122885,2388.483616362779,2397.6884343929178,2417.7881992230346,2403.972522820017,2390.1505570173217,2361.639425509655,2364.495781839536,2334.593011581582,2322.5441463915054,2293.1761678760918,2268.9058536998896,2231.405190801446,2197.114566989783,2184.106823705676,2176.4622964258565,2172.331252592088,2167.3910678956368,2187.5467945508185,2220.3102055934705,2260.898343171742,2289.464980916058,2323.7362980922303,2357.9399234556786,2377.935284,2401.341357152913,2417.158317208233,2426.320352289284,2423.3421992659564,2465.2733934986186,2506.5275004261216,2589.5571936964916,2644.8644230316427,2692.9552879124944,2740.509955985736,2749.077746737353,2754.4348638345004,2681.78689,2625.1608723678182,2646.1496147957478,2665.569168894621,2664.2205926509964,2658.588186524966,2702.132281274258,2788.7914941385548,2796.3911324567066,2816.6429479995263,2807.777218523977,2802.5470150369133,2771.149029360651,2774.929312380011,2756.6195636244947,2733.985947324302,2743.5660418579046,2806.9442093767807,2879.849983231719,2917.064624075324,2926.4612827647834,2916.423650603807,2885.054386871746,2847.3244866035407,2846.0888604920774,2827.278879,2848.5807251965953,2840.4486131152794
62012,222,11201,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2986.2054638907034,2997.261137240841,3025.7757448614816,3031.876389837534,3038.604099496103,3048.6192033880675,3060.535599234556,3081.3386433422575,3087.790853914788,3114.028205643899,3085.287079392509,3047.425690321817,3024.3478731488185,3037.860174939258,3095.139431884148,3107.382195697837,3131.4693723328764,3125.1681537613067,3138.696977372513,3136.368269269477,3124.3780447614863,3130.199793112772,3111.9751294946363,3077.392378620641,3044.39079,3046.423851356438,3082.6732947574137,3100.725947164624,3123.8782561081143,3120.533109071575,3158.5686533545186,3171.3018622086593,3172.713341046556,3134.493346626403,3088.7415243028718,3046.2039678173664,3039.1866484016286,3059.036721175263,3113.1312411340464,3147.1901327250503,3176.380586795907,3208.2162603543425,3232.8842886423586,3256.011118824002,3248.350170810299,3244.7393052868983,3230.1627312514697,3225.019690174023,3222.3295338722723,3244.3524884615626,3257.732058795642,3280.8883939998495,3296.7855025342346,3320.8867992907944,3365.640202420834,3383.6734108685223,3404.8364796840287,3378.0283369175754,3356.970887351391,3337.101401626867,3346.8755050183813,3381.0392987258892,3404.683519250185,3397.9226659300043,3347.663504753783,3304.283505989521,3242.037275104584,3178.250403874389,3096.498721124962,3034.085345052586,2999.3142462747833,3003.7687868892144,3034.785808042801,3083.826167476048,3131.766044478733,3192.4377734272916,3262.4049682537893,3347.7154158713734,3425.2206548196978,3498.8297452331813,3525.315634679793,3564.073497973442,3589.526369467026,3654.269667355217,3685.7132221819074,3725.068117015387,3741.597988899449,3786.1724938505554,3852.3746012814427,3915.625230964937,3965.252947821628,3997.6831977634215,4021.570085079672,4006.9318983828125,3957.168025906052,3944.706052669088,3953.8200372742385,4017.861124612581,4052.6727957243806,4073.5972677474842,4082.7210497112774,4086.5321108586286,4145.272781257839,4172.974719012434,4182.819141,4157.349780191104,4109.346465740953,4107.129293002468,4085.9635568146023,4104.763786,4134.846952870051,4181.628366780877,4220.491674779556,4227.482024182965,4257.227219368874,4265.683606768413,4278.8319178686725,4265.978898754842,4224.281625834824,4226.217016533019,4222.256144581148,4280.697271634371
62021,247,11210,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.1521946030584,2076.198226979866,2084.066612409674,2097.1343717893405,2091.5158246115843,2075.763705,2071.3677366854918,2096.8225429634163,2141.1726057090364,2184.9331685285797,2187.181786,2169.1703728081616,2123.278721,2125.737045546159,2106.6836454754866,2137.717265751954,2169.0333898956037,2213.0850694473215,2269.458700801636,2253.6604513283455,2264.6104321410103,2220.7362557110214,2288.681516465463,2285.517841113002,2243.334757820903,2220.2621337678124,2250.9065042423117,2344.2175769615196,2281.1831000168554,2248.1585815132207,2212.687552671685,2214.4437398381456,2196.4210039359073,2172.3988399352315,2159.184607407298,2112.9940184743864,2083.381728,2080.7906892314636,2071.8187367986648,2067.9072273585466,2086.2913342058905,2159.084751589288,2204.930027198959,2208.322963508229,2201.9565334725185,2194.4447324808107,2213.818830613931,2270.877572809887,2302.9063632337825,2373.9421917049826,2385.121026089111,2436.735561457075,2407.5591959491962,2439.3472342350283,2456.392904294664,2521.2160825182414,2529.4819520497203,2519.0227556803866,2500.8541439387636,2490.8726754120403,2531.559033657173,2563.3705086323776,2569.7905863802343,2575.962574,2572.2367069492043,2606.292896489882,2619.759842032219,2634.756851171789,2631.6771922780354,2647.0821778945865,2629.298282700328,2565.5453327366063,2508.3007303952413,2514.4125943574686,2557.624674880446,2606.2939482938805,2630.3181386756014,2617.5694305996303,2632.854757792567,2654.4803422833074,2709.5423981668473,2703.741756508798,2659.7249257510102,2658.3805187077332,2645.555081633443,2616.035241376912,2608.3805555555555
62084,255,11372,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.2451092562578,1777.6123387695864,1836.791143893268,1872.7580149390392,1875.692857513167,1913.8978576548661,1912.7532395087226,1889.8480590298516,1912.9464475896955,,1994.5056613039446,1984.8802974561575,1986.4425499094268,1987.5326583020815,1988.2199250177111,1998.7215819851885,2043.6616709711207,2078.427258630579,2116.5907271515803,2092.7410591899197,2066.028682870139,2022.735304,2034.4375240420134,2018.6977504323015,2045.7837832155776,2055.923529951132,2096.5550567745904,2105.5627458745466,2112.301555807449,2153.132607233704,2153.8554280073563,2191.109828195595,2187.0181046108078,2200.734828916205,2145.762454947432,2108.1631264703733,2127.2222041160553,2154.7280356978263,2170.5169757127064,2144.2207853784876,2184.100090344462,2193.798742354719,2182.9706840533127,2180.6513693750635,2182.252460725208,2194.460527402519,2246.8321733968432,2289.7404910555874,2359.5
62118,260,11432,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,1624.293156897472,1634.867258827372,1626.2015093126292,1629.7939525184709,1679.653823608852,1701.305409534683,1734.2462902227965,1680.8459217615298,1626.6395123231289,1635.288289390172,1678.499036841349,1760.5513431518727,1783.9053266047165,1784.4492385076358,1772.8434795364985,1738.6564118127485,1737.5993828373335,1774.7291756509724,1793.784241000926,1789.705329107026,1767.0643662567131,1794.1821612620743,1856.9034211360877,1858.1092536267838,1863.258761031046,1914.4953547106277,1956.2858975019105,1941.494888171569,1852.3460005194281,1873.665423630986,1927.764639244642,1945.6943156838327,1967.032192283764,1924.0430895664174,1919.1578636927798,1880.1490070831137,1887.9898667759908,1929.0868737155497,1946.9225764924076,1966.881362238127,1916.1899022456787,1910.9925182757202,1881.6066283784307,1886.2109751483256,1893.5093989474756,1896.4341077577574,1916.0804430436376,1940.114954682707,1987.9847542842738,2017.9486910222513,2000.048083171098,2023.7110900196365,2064.209191134516,,2026.2151238433285,2007.6242566272344,2040.4203562306184,2062.2482481819734,2004.4047707459745,1995.1697544946614,1980.3612271075572,2028.3946053625896,2064.200059871842,2068.2635618077175,2123.811001396831,2137.7449821730265,2181.4933281310664,2138.7885579290246,2154.4759258214085,2131.033115612962,2179.1984973831245,2202.287666796133,2297.540952162329,2278.497995049873,2250.101147627064,2277.3221833579278,2338.745778294909,2375.510667631556,2314.770050970633,2275.2738653283695,2298.126053158054,2361.5988116780563,2363.2134686573227,2320.2677817281105,2264.083828749759,2297.4672657855936,2339.8556835032537,2360.840803486689,2449.0314708999504,2435.305609015085,2492.7329750541408,2492.315007496641,2556.7270077947655,2587.781647800358,2578.2891274696444,2525.0271792359426,2539.8594138618246,2479.773168296913,2561.09127
61641,262,10027,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2440.2837831499737,2456.8870326764168,2409.9550643534626,2458.1406220004906,2491.331838017898,2551.469021392428,2551.762963678511,2551.120419502785,2571.170889,2553.308756964915,2579.845406438924,2541.8976226543773,2576.157303119609,2534.418356,2559.799263542321,2547.313454,2595.323560986562,2625.6194477872205,2650.6900192093153,2648.533912181206,2645.720572,2622.211075670339,2590.779857030182,2586.454967066092,2566.3596840278246,2588.0235654013086,2589.5371636447508,2637.0919955225763,2659.970038,2688.6995394839914,2704.852794241164,2717.5514356795793,2670.7203046458562,2606.7705755140114,2591.3442421247887,2607.8525995948607,2632.736721878336,2624.127482561949,2642.703385890854,2686.3559190133365,2706.9000600723766,2725.1409606881293,2738.2450400174935,2755.721167205103,2755.2542514717975,2681.243450916304,2651.8475727665423,2634.370924257444,2689.9557654824544,2700.465371101409,2709.895409004645,2712.7534187204424,2732.6387228364483,2759.305614901658,2782.7364320829433,2812.7554067491346,2824.572517360088,2831.3685822550865,2775.0028837741133,2734.959803657526,2714.6103745532077,2736.166589387874,2756.9126758103525,2764.129363998076,2783.549857000654,2773.7751462990727,2723.6584827119827,2634.0927972804416,2561.4675832121698,2525.7527527491193,2486.3500719135195,2446.5102461399915,2415.137711687127,2434.2264228757185,2459.101349578903,2483.4177742572715,2519.926503,2561.7922518565406,2621.849639,2658.2134821854684,2692.668711792748,2709.627522651245,2738.2580121289743,2746.8878097193488,2769.6164628727242,2785.6572589084262,2809.0408057081236,2857.373481963644,2917.9582450613534,3013.483044391855,3080.4323688089994,3109.4935991594903,3088.4609793778122,3079.978578916042,3124.722941358262,3133.0518293928485,3101.0434170291674,3057.5487165863606,3075.8560958346934,3124.186745837338,3153.760289131751,3192.700651574957,3218.550856405062,3238.229031,3210.7009860295348,3139.459875701221,3058.8594136451593,3052.763142494751,3081.379177826602,3118.6718964865763,3102.9499808705714,3165.5270427552814,3185.902864413972,3277.525876931062,3280.513210507458,3350.5720511760733,3299.264257095812,3299.0740951322637,3239.927801313781,3242.979831468427,3223.9500377392696,3271.7128205128206
61812,264,10472,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907.8168356246783,3012.5
62120,281,11434,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500
