id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
51040846,Brooklyn,Williamsburg,40.70893,-73.9499,Entire home/apt,199.0
51059798,Manhattan,Upper East Side,40.7719841003418,-73.95451354980469,Entire home/apt,149.0
51064493,Brooklyn,Williamsburg,40.71931,-73.94417,Entire home/apt,300.0
51069339,Queens,Astoria,40.76041,-73.92017,Entire home/apt,110.0
51321191,Brooklyn,Bushwick,40.69828,-73.92942,Entire home/apt,205.0
51346279,Manhattan,Upper East Side,40.78115,-73.95866,Entire home/apt,210.0
50896069,Manhattan,Upper East Side,40.76912,-73.95724,Entire home/apt,163.0
51165082,Brooklyn,Williamsburg,40.7116,-73.96737,Entire home/apt,260.0
51166991,Manhattan,Upper East Side,40.7719841003418,-73.95451354980469,Entire home/apt,97.0
51175460,Manhattan,Upper East Side,40.77188,-73.95345,Entire home/apt,120.0
51227641,Manhattan,Upper East Side,40.7749252319336,-73.94816589355469,Entire home/apt,114.0
51260918,Manhattan,Upper East Side,40.772259,-73.947083,Entire home/apt,155.0
51267133,Queens,Astoria,40.76616,-73.90871,Entire home/apt,220.0
51361023,Brooklyn,Williamsburg,40.72008,-73.9603,Entire home/apt,422.0
51471445,Manhattan,Upper East Side,40.78213,-73.95327,Entire home/apt,100.0
51482510,Manhattan,Upper East Side,40.76903,-73.95146,Entire home/apt,104.0
51483825,Manhattan,Upper East Side,40.76143,-73.96502,Entire home/apt,140.0
51485535,Brooklyn,Bushwick,40.69995,-73.93026,Entire home/apt,99.0
51493315,Brooklyn,Williamsburg,40.70923,-73.94716,Entire home/apt,250.0
51503294,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,134.0
51720274,Manhattan,Upper East Side,40.77592,-73.94643,Entire home/apt,265.0
51721119,Manhattan,Upper East Side,40.7618663,-73.9638512,Entire home/apt,205.0
51721133,Manhattan,Upper East Side,40.77592,-73.94643,Entire home/apt,265.0
51542838,Queens,Astoria,40.75502,-73.92458,Entire home/apt,149.0
51560696,Manhattan,Upper East Side,40.77291870117188,-73.95587921142578,Entire home/apt,99.0
51582710,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,199.0
51610857,Manhattan,Upper East Side,40.7618663,-73.9638512,Entire home/apt,258.0
51613018,Manhattan,Upper East Side,40.76279,-73.9635,Entire home/apt,252.0
51634025,Manhattan,Upper East Side,40.76904,-73.9586,Entire home/apt,147.0
51668342,Brooklyn,Bay Ridge,40.63361,-74.03331,Entire home/apt,92.0
51691286,Queens,Astoria,40.75765,-73.92455,Entire home/apt,70.0
51699905,Manhattan,Upper East Side,40.7618663,-73.9638512,Entire home/apt,252.0
51702923,Brooklyn,Williamsburg,40.71831,-73.96143,Entire home/apt,725.0
51740604,Manhattan,Upper East Side,40.78451,-73.94841,Entire home/apt,299.0
51740739,Manhattan,Upper East Side,40.761182,-73.96527259999999,Entire home/apt,228.0
51745454,Brooklyn,Williamsburg,40.70868,-73.96413,Entire home/apt,400.0
51781289,Manhattan,Upper East Side,40.78276,-73.94866,Entire home/apt,80.0
51868126,Brooklyn,Bushwick,40.69909,-73.93535,Entire home/apt,120.0
52075215,Manhattan,East Harlem,40.80037,-73.94338,Entire home/apt,257.0
52089998,Brooklyn,Bushwick,40.69281,-73.91527,Entire home/apt,156.0
51927795,Brooklyn,Williamsburg,40.71066,-73.96756,Entire home/apt,399.0
51950079,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,248.0
51985589,Manhattan,East Harlem,40.79755,-73.93353,Entire home/apt,108.0
52013393,Queens,Jamaica,40.67344,-73.782,Entire home/apt,109.0
52388002,Manhattan,Upper East Side,40.78374,-73.95105,Entire home/apt,799.0
52408941,Brooklyn,Flatlands,40.63038,-73.92098,Entire home/apt,67.0
52411201,Manhattan,Upper East Side,40.77195,-73.95582,Entire home/apt,243.0
52317592,Manhattan,Upper East Side,40.76399612426758,-73.96626281738281,Entire home/apt,136.0
52365494,Manhattan,East Harlem,40.789291,-73.942764,Entire home/apt,110.0
52440958,Brooklyn,Bushwick,40.69380569458008,-73.92632293701172,Entire home/apt,305.0
52481960,Manhattan,Upper East Side,40.7788913,-73.95349290000001,Entire home/apt,458.0
52490036,Brooklyn,Williamsburg,40.71206,-73.95286,Entire home/apt,222.0
52499504,Manhattan,Upper East Side,40.77913142539245,-73.95004639404897,Entire home/apt,160.0
52534882,Manhattan,Upper East Side,40.78048,-73.95384,Entire home/apt,95.0
52558166,Brooklyn,Bushwick,40.6965,-73.90967,Entire home/apt,150.0
52561467,Brooklyn,Williamsburg,40.71678,-73.95756,Entire home/apt,120.0
52610408,Manhattan,Upper East Side,40.77742,-73.94601,Entire home/apt,145.0
52804286,Brooklyn,Bushwick,40.68867,-73.92019,Entire home/apt,250.0
52807490,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,135.0
52714650,Manhattan,Upper East Side,40.77493,-73.94816,Entire home/apt,118.0
52761116,Queens,Astoria,40.75796,-73.91629,Entire home/apt,97.0
52823884,Brooklyn,Williamsburg,40.71788,-73.93775,Entire home/apt,800.0
52830424,Manhattan,East Harlem,40.80870517636975,-73.9386977116394,Entire home/apt,120.0
52838667,Brooklyn,Williamsburg,40.7135,-73.95225,Entire home/apt,225.0
52842845,Manhattan,Upper East Side,40.78205,-73.9514,Entire home/apt,100.0
52860062,Manhattan,East Harlem,40.79643,-73.93793,Entire home/apt,148.0
52865396,Brooklyn,Williamsburg,40.71935,-73.96059,Entire home/apt,130.0
52868962,Brooklyn,Williamsburg,40.70873,-73.96518,Entire home/apt,179.0
52869658,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,227.0
52871655,Manhattan,Upper East Side,40.78369,-73.95117,Entire home/apt,100.0
52894094,Manhattan,Upper East Side,40.77052,-73.95925,Entire home/apt,170.0
53110748,Brooklyn,Williamsburg,40.71283,-73.94781,Entire home/apt,135.0
52997244,Manhattan,Upper East Side,40.77019,-73.95782,Entire home/apt,157.0
53047254,Manhattan,Upper East Side,40.76168823242188,-73.96269226074219,Entire home/apt,133.0
53095529,Manhattan,Upper East Side,40.76577,-73.96562,Entire home/apt,275.0
53221284,Manhattan,Upper East Side,40.77195,-73.95377,Entire home/apt,142.0
53122420,Brooklyn,Williamsburg,40.71102,-73.95851,Entire home/apt,195.0
53123360,Brooklyn,Bushwick,40.69824,-73.93609,Entire home/apt,420.0
53167175,Manhattan,Upper East Side,40.77688,-73.96108,Entire home/apt,1157.0
53189912,Brooklyn,Williamsburg,40.71349,-73.94011,Entire home/apt,175.0
53355572,Manhattan,East Harlem,40.792664,-73.946701,Entire home/apt,100.0
53356951,Manhattan,East Harlem,40.79369,-73.93602,Entire home/apt,170.0
53229531,Manhattan,Upper East Side,40.76638,-73.96564,Entire home/apt,330.0
53260928,Brooklyn,Williamsburg,40.71131,-73.94721,Entire home/apt,700.0
53270564,Manhattan,Upper East Side,40.770729064941406,-73.96173858642578,Entire home/apt,86.0
53287361,Manhattan,Upper East Side,40.77015,-73.95791,Entire home/apt,157.0
53292101,Manhattan,Upper East Side,40.77045,-73.95589,Entire home/apt,103.0
53363729,Manhattan,East Harlem,40.78517,-73.94862,Entire home/apt,145.0
53364824,Manhattan,Upper East Side,40.77255,-73.94665,Entire home/apt,229.0
53385771,Manhattan,Upper East Side,40.76653,-73.95136,Entire home/apt,270.0
53418934,Bronx,Williamsbridge,40.87807,-73.84993,Entire home/apt,117.0
53429873,Manhattan,East Harlem,40.80003,-73.93682,Entire home/apt,330.0
53437547,Manhattan,Upper East Side,40.7672,-73.95421,Entire home/apt,169.0
53475354,Manhattan,East Harlem,40.78815,-73.94322,Entire home/apt,89.0
53480206,Queens,Astoria,40.76997,-73.91777,Entire home/apt,606.0
53606895,Brooklyn,Williamsburg,40.71387,-73.96462,Entire home/apt,400.0
53610874,Brooklyn,Williamsburg,40.71911,-73.96041,Entire home/apt,200.0
53615384,Manhattan,Upper East Side,40.77727,-73.9524,Entire home/apt,350.0
53623779,Manhattan,Upper East Side,40.7818029,-73.9476236,Entire home/apt,160.0
53634502,Queens,Jamaica,40.67862,-73.79618,Entire home/apt,153.0
53653438,Manhattan,East Harlem,40.79221,-73.94712,Entire home/apt,286.0
53682017,Manhattan,Upper East Side,40.76824,-73.96739,Entire home/apt,290.0
53693128,Manhattan,East Harlem,40.80051,-73.94394,Entire home/apt,400.0
53693977,Manhattan,Upper East Side,40.7788913,-73.95349290000001,Entire home/apt,392.0
53695376,Brooklyn,Williamsburg,40.71845,-73.94396,Entire home/apt,307.0
53491341,Brooklyn,Williamsburg,40.71807,-73.95908,Entire home/apt,145.0
53511447,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,135.0
53512507,Brooklyn,Williamsburg,40.70994,-73.95879,Entire home/apt,107.0
53515102,Manhattan,Upper East Side,40.78024,-73.95189,Entire home/apt,90.0
53544002,Manhattan,Upper East Side,40.76854,-73.95165,Entire home/apt,137.0
53823703,Brooklyn,Williamsburg,40.71693,-73.96274,Entire home/apt,275.0
53848017,Brooklyn,Bushwick,40.68649,-73.91274,Entire home/apt,256.0
53876346,Queens,Astoria,40.75543,-73.91495,Entire home/apt,100.0
53921873,Manhattan,Upper East Side,40.76875,-73.96362,Entire home/apt,196.0
53741142,Brooklyn,Williamsburg,40.71014,-73.9606,Entire home/apt,281.0
53786333,Manhattan,East Harlem,40.79346,-73.94558,Entire home/apt,100.0
53940686,Brooklyn,Bay Ridge,40.6358691456318,-74.02307704123753,Entire home/apt,263.0
53967226,Manhattan,East Harlem,40.790134,-73.94883,Entire home/apt,96.0
54115612,Queens,Jamaica,40.70723,-73.80335,Entire home/apt,380.0
54122624,Brooklyn,Williamsburg,40.711662,-73.963394,Entire home/apt,240.0
54140633,Manhattan,Upper East Side,40.77619934082031,-73.95426940917969,Entire home/apt,127.0
54146364,Brooklyn,Williamsburg,40.71089,-73.96184,Entire home/apt,90.0
54169005,Queens,Jamaica,40.68583,-73.77821,Entire home/apt,100.0
54183564,Manhattan,East Harlem,40.78878,-73.9416,Entire home/apt,89.0
54193549,Brooklyn,Williamsburg,40.71889,-73.94055,Entire home/apt,100.0
54045965,Queens,Jamaica,40.71091,-73.78241,Entire home/apt,80.0
54206877,Manhattan,Upper East Side,40.76399612426758,-73.96626281738281,Entire home/apt,136.0
54213367,Manhattan,Upper East Side,40.78385,-73.95258,Entire home/apt,120.0
54217724,Brooklyn,Williamsburg,40.71233,-73.94299,Entire home/apt,600.0
54220873,Bronx,Williamsbridge,40.87176,-73.85625,Entire home/apt,164.0
499228785781795835,Manhattan,Upper East Side,40.78533,-73.95215,Entire home/apt,92.0
502235608092478513,Queens,Queens Village,40.71055,-73.73961,Entire home/apt,80.0
509912694780678266,Queens,Queens Village,40.71038,-73.74086,Entire home/apt,110.0
515270964752201497,Brooklyn,Bay Ridge,40.6344,-74.02483,Entire home/apt,180.0
535565578084281184,Manhattan,Upper East Side,40.78171,-73.95093,Entire home/apt,94.0
535581626561206870,Manhattan,Upper East Side,40.78317,-73.95206,Entire home/apt,94.0
539742633266082757,Manhattan,Upper East Side,40.78179,-73.94776,Entire home/apt,92.0
542681386076586696,Manhattan,Upper East Side,40.7751289,-73.96470569999997,Entire home/apt,271.0
54227270,Queens,Astoria,40.76824,-73.93277,Entire home/apt,195.0
54242006,Manhattan,Upper East Side,40.78069,-73.94757,Entire home/apt,126.0
54243072,Brooklyn,Williamsburg,40.71689,-73.96291,Entire home/apt,214.0
54245163,Manhattan,Upper East Side,40.76222,-73.96198,Entire home/apt,115.0
54245960,Manhattan,Upper East Side,40.76049,-73.96167,Entire home/apt,120.0
54246235,Manhattan,Upper East Side,40.76029,-73.96137,Entire home/apt,165.0
54246425,Manhattan,Upper East Side,40.7622,-73.96057,Entire home/apt,158.0
54258024,Manhattan,Upper East Side,40.76242,-73.96142,Entire home/apt,85.0
54258718,Manhattan,Upper East Side,40.76041,-73.96192,Entire home/apt,120.0
54262388,Manhattan,Upper East Side,40.76214,-73.9613,Entire home/apt,139.0
54262883,Manhattan,Upper East Side,40.76036,-73.96048,Entire home/apt,119.0
54263436,Manhattan,Upper East Side,40.7603,-73.96081,Entire home/apt,155.0
54263674,Manhattan,Upper East Side,40.76201,-73.9619,Entire home/apt,95.0
54263886,Manhattan,Upper East Side,40.76088,-73.96012,Entire home/apt,160.0
54264164,Manhattan,Upper East Side,40.76235,-73.9614,Entire home/apt,140.0
54307163,Manhattan,East Harlem,40.7921433,-73.93665899999999,Entire home/apt,299.0
54314481,Brooklyn,Williamsburg,40.70597,-73.93551,Entire home/apt,250.0
54328203,Manhattan,Upper East Side,40.77697,-73.95389,Entire home/apt,150.0
545653384677866355,Manhattan,Upper East Side,40.78355,-73.94799,Entire home/apt,92.0
546256455955963923,Manhattan,Upper East Side,40.77944,-73.95537,Entire home/apt,135.0
546438376359380052,Brooklyn,Williamsburg,40.71292,-73.96225,Entire home/apt,145.0
546689834460719148,Queens,Astoria,40.75497,-73.92289,Entire home/apt,140.0
547086501522814424,Manhattan,East Harlem,40.8084,-73.94004,Entire home/apt,245.0
552211233896015720,Brooklyn,Bushwick,40.68578000781492,-73.90822267179331,Entire home/apt,75.0
552972547593855946,Manhattan,Upper East Side,40.77184,-73.95571,Entire home/apt,375.0
553496514404994366,Brooklyn,Williamsburg,40.70707,-73.94489,Entire home/apt,100.0
554283191774753015,Manhattan,East Harlem,40.78423,-73.94662,Entire home/apt,100.0
556730713271949008,Queens,Astoria,40.7545,-73.9249,Entire home/apt,140.0
557308562445321576,Manhattan,Upper East Side,40.78049,-73.95223,Entire home/apt,100.0
557473594642446522,Manhattan,Upper East Side,40.78111,-73.95365,Entire home/apt,125.0
557953921538656336,Manhattan,Upper East Side,40.76399612426758,-73.96626281738281,Entire home/apt,136.0
547793067593304321,Manhattan,Upper East Side,40.76167678833008,-73.96260070800781,Entire home/apt,83.0
547998622525410778,Brooklyn,Williamsburg,40.70659,-73.9528,Entire home/apt,225.0
548672572096028312,Manhattan,Upper East Side,40.78421,-73.95113,Entire home/apt,100.0
549269675708932153,Bronx,Williamsbridge,40.87687,-73.84953,Entire home/apt,55.0
550841600859360458,Manhattan,Upper East Side,40.76978,-73.95121,Entire home/apt,115.0
551846781913884240,Manhattan,Upper East Side,40.7777024,-73.9522846,Entire home/apt,339.0
560149197063785531,Manhattan,Upper East Side,40.78286,-73.94797,Entire home/apt,94.0
560746623203080695,Manhattan,Upper East Side,40.77019,-73.95782,Entire home/apt,137.0
561766452830859698,Brooklyn,Williamsburg,40.71368,-73.95575,Entire home/apt,295.0
568240178481941266,Brooklyn,Williamsburg,40.71917,-73.94387,Entire home/apt,350.0
568772914092580222,Manhattan,East Harlem,40.79773,-73.93506,Entire home/apt,118.0
569489053139938853,Brooklyn,Bushwick,40.68460609778328,-73.91226428023796,Entire home/apt,110.0
570195549062750609,Brooklyn,Williamsburg,40.71547,-73.96418,Entire home/apt,350.0
570305497537981707,Brooklyn,Williamsburg,40.71027,-73.94704,Entire home/apt,400.0
570315741712078963,Brooklyn,Williamsburg,40.70692,-73.94105,Entire home/apt,187.0
571584519885225281,Brooklyn,Williamsburg,40.70849,-73.95652,Entire home/apt,155.0
571598171738337849,Brooklyn,Flatlands,40.6269,-73.93203,Entire home/apt,200.0
578592072056483887,Brooklyn,Williamsburg,40.71398162841797,-73.9614028930664,Entire home/apt,189.0
578977880199483445,Brooklyn,Bushwick,40.70252,-73.92281,Entire home/apt,186.0
579513654453597247,Brooklyn,Bushwick,40.70511,-73.91918,Entire home/apt,200.0
564542475835793907,Brooklyn,Bay Ridge,40.64055,-74.02957,Entire home/apt,120.0
574586117293355737,Manhattan,Upper East Side,40.7751289,-73.96470569999997,Entire home/apt,272.0
582478029279386383,Brooklyn,Bushwick,40.70587,-73.91602,Entire home/apt,379.0
582678773466303522,Brooklyn,Bushwick,40.691574,-73.908531,Entire home/apt,98.0
591427135680545574,Brooklyn,Bushwick,40.69153,-73.92178,Entire home/apt,150.0
592174108387820078,Manhattan,Upper East Side,40.77719,-73.96212,Entire home/apt,175.0
592736448808176674,Queens,Astoria,40.76515,-73.91611,Entire home/apt,140.0
578430230117365467,Brooklyn,Williamsburg,40.70699,-73.94685,Entire home/apt,195.0
578435995379090676,Brooklyn,Williamsburg,40.7081,-73.94493,Entire home/apt,140.0
584833406345340639,Brooklyn,Williamsburg,40.71468,-73.96263,Entire home/apt,325.0
584843453194315608,Brooklyn,Williamsburg,40.71117628705987,-73.96643680496146,Entire home/apt,600.0
584903103239670051,Brooklyn,Flatlands,40.6201,-73.93913,Entire home/apt,350.0
587606395719069171,Manhattan,Upper East Side,40.78418,-73.94947,Entire home/apt,230.0
593310907721075575,Manhattan,Upper East Side,40.78337,-73.94518,Entire home/apt,94.0
593460935766034435,Manhattan,Upper East Side,40.783531,-73.949905,Entire home/apt,250.0
594808092992638358,Brooklyn,Williamsburg,40.72166039310881,-73.96201991866093,Entire home/apt,350.0
596203731563582651,Brooklyn,Williamsburg,40.70936,-73.96256,Entire home/apt,140.0
597077746482427681,Manhattan,Upper East Side,40.77581,-73.94438,Entire home/apt,500.0
597087942704646402,Brooklyn,Williamsburg,40.708227869125366,-73.9674726647204,Entire home/apt,360.0
597789124417139922,Brooklyn,Williamsburg,40.71809,-73.94444,Entire home/apt,150.0
603547987619834273,Brooklyn,Williamsburg,40.70609,-73.94216,Entire home/apt,120.0
588263591786868588,Manhattan,Upper East Side,40.770790100097656,-73.95750427246094,Entire home/apt,289.0
589857043016769966,Brooklyn,Williamsburg,40.71638,-73.95282,Entire home/apt,298.0
590041263854398620,Brooklyn,Bushwick,40.69006,-73.91695,Entire home/apt,140.0
590541486540140894,Brooklyn,Bushwick,40.68873,-73.9155,Entire home/apt,140.0
598923105171759382,Manhattan,Upper East Side,40.77019,-73.95782,Entire home/apt,137.0
599256513633250977,Queens,Astoria,40.76664,-73.91744,Entire home/apt,116.0
604979090670594317,Manhattan,East Harlem,40.80023,-73.93627,Entire home/apt,125.0
605583991244171226,Manhattan,Upper East Side,40.77156,-73.95503,Entire home/apt,145.0
605677493735522649,Manhattan,Upper East Side,40.77087,-73.95535,Entire home/apt,78.0
606544996803495153,Manhattan,Upper East Side,40.78135,-73.94743,Entire home/apt,87.0
608618639198821844,Brooklyn,Flatlands,40.62923,-73.92303,Entire home/apt,70.0
608671468736291174,Brooklyn,Bushwick,40.70065,-73.92422,Entire home/apt,119.0
614321790165772374,Manhattan,Upper East Side,40.76951,-73.9563,Entire home/apt,115.0
615395641198034052,Brooklyn,Williamsburg,40.70727,-73.96248,Entire home/apt,105.0
600953895762341350,Brooklyn,Bushwick,40.68971,-73.91972,Entire home/apt,89.0
602780849247393930,Manhattan,East Harlem,40.7911,-73.94031,Entire home/apt,180.0
608883511707431102,Brooklyn,Williamsburg,40.713886,-73.961205,Entire home/apt,120.0
609500363267740230,Brooklyn,Williamsburg,40.712749,-73.963951,Entire home/apt,300.0
610313074951797337,Brooklyn,Williamsburg,40.712582,-73.963127,Entire home/apt,105.0
611470894386067928,Queens,Jamaica,40.67961,-73.78143,Entire home/apt,426.0
611736171410366121,Brooklyn,Bushwick,40.693417,-73.926247,Entire home/apt,147.0
616011591675728415,Queens,Jamaica,40.68930896788741,-73.77756559435358,Entire home/apt,191.0
617871935670392856,Brooklyn,Williamsburg,40.71915,-73.94321,Entire home/apt,143.0
618023128301471110,Manhattan,East Harlem,40.79411807890201,-73.93260976645611,Entire home/apt,557.0
618184915139767958,Brooklyn,Bushwick,40.70178,-73.91235,Entire home/apt,245.0
618282597619443456,Brooklyn,Bay Ridge,40.62677706342476,-74.02417135238647,Entire home/apt,175.0
618451653506979162,Queens,Queens Village,40.7126,-73.73964,Entire home/apt,70.0
618708161953854098,Brooklyn,Bushwick,40.6908,-73.91667,Entire home/apt,211.0
618832316866966127,Manhattan,Upper East Side,40.78099355074147,-73.95032696219978,Entire home/apt,400.0
620091110736498694,Manhattan,Upper East Side,40.78349,-73.9467,Entire home/apt,97.0
612146795311921850,Brooklyn,Williamsburg,40.71143,-73.94305,Entire home/apt,120.0
612991065549809752,Manhattan,East Harlem,40.79711,-73.93581,Entire home/apt,107.0
613606685400763792,Brooklyn,Bushwick,40.68729,-73.90887,Entire home/apt,169.0
613842278291796082,Queens,Astoria,40.77305,-73.92177,Entire home/apt,175.0
622282373326580697,Manhattan,Upper East Side,40.77151,-73.95641,Entire home/apt,135.0
622289283359247413,Manhattan,Upper East Side,40.77147,-73.95464,Entire home/apt,125.0
623222466272185741,Brooklyn,Williamsburg,40.70318,-73.94184,Entire home/apt,115.0
627028314789354917,Queens,Astoria,40.76959,-73.91861,Entire home/apt,191.0
635383523425875590,Manhattan,Upper East Side,40.77066,-73.95549,Entire home/apt,113.0
623812432062401934,Queens,Astoria,40.75675,-73.92231,Entire home/apt,115.0
631149892014601626,Manhattan,Upper East Side,40.78488,-73.94926,Entire home/apt,220.0
631719694603808069,Manhattan,East Harlem,40.8063,-73.94208,Entire home/apt,129.0
636167593975534277,Brooklyn,Bushwick,40.69933,-73.92178,Entire home/apt,175.0
637524390360273018,Queens,Queens Village,40.71394,-73.73203,Entire home/apt,180.0
643878224920282752,Brooklyn,Williamsburg,40.7123644,-73.9488925,Entire home/apt,297.0
631838483322074518,Brooklyn,Bay Ridge,40.63177,-74.02664,Entire home/apt,220.0
633114777738202849,Manhattan,Upper East Side,40.7751289,-73.96470569999997,Entire home/apt,364.0
633498135863569609,Brooklyn,Williamsburg,40.7131,-73.94388,Entire home/apt,79.0
633956160953215663,Manhattan,East Harlem,40.78856,-73.94775,Entire home/apt,425.0
640270260790083804,Queens,Jamaica,40.71059,-73.78221,Entire home/apt,101.0
640508290069155758,Manhattan,Upper East Side,40.77135,-73.9559,Entire home/apt,125.0
641128802903031792,Brooklyn,Bushwick,40.6915011,-73.9156479,Entire home/apt,115.0
641852518442102238,Brooklyn,Williamsburg,40.71328,-73.96381,Entire home/apt,279.0
646422444789464175,Manhattan,Upper East Side,40.7697,-73.95429,Entire home/apt,125.0
647125962319558621,Manhattan,Upper East Side,40.78069,-73.9532,Entire home/apt,139.0
647705805867409740,Manhattan,Upper East Side,40.77974,-73.95013,Entire home/apt,198.0
649075074887124641,Manhattan,Upper East Side,40.77326,-73.95465,Entire home/apt,155.0
653462989981755151,Brooklyn,Bushwick,40.68714,-73.91509,Entire home/apt,85.0
653538289455674361,Manhattan,Upper East Side,40.77009,-73.95645,Entire home/apt,238.0
653607125944399593,Brooklyn,Bushwick,40.70528,-73.92205,Entire home/apt,180.0
649423203553367743,Manhattan,Upper East Side,40.7806,-73.94944,Entire home/apt,79.0
650138361418935954,Manhattan,Upper East Side,40.78228,-73.94941,Entire home/apt,83.0
650712432517285683,Brooklyn,Williamsburg,40.71689503368682,-73.96337203681469,Entire home/apt,300.0
654206843986971609,Brooklyn,Williamsburg,40.71355,-73.96318,Entire home/apt,100.0
655136103348782329,Brooklyn,Williamsburg,40.71151,-73.95305,Entire home/apt,325.0
655205438300291534,Manhattan,East Harlem,40.79789051983439,-73.93470763697323,Entire home/apt,190.0
655339007497638499,Brooklyn,Flatlands,40.62776,-73.91913,Entire home/apt,239.0
656290328418228490,Manhattan,Upper East Side,40.7751289,-73.96470569999997,Entire home/apt,372.0
660468074010524274,Brooklyn,Williamsburg,40.71514,-73.9567,Entire home/apt,542.0
651405001634350671,Brooklyn,Bushwick,40.70726,-73.92353,Entire home/apt,180.0
651587873612601114,Manhattan,Upper East Side,40.77224,-73.95514,Entire home/apt,200.0
651640728974046766,Manhattan,Upper East Side,40.77198,-73.95306,Entire home/apt,233.0
652933534451877293,Manhattan,Upper East Side,40.77056,-73.95079,Entire home/apt,122.0
657441930493975647,Brooklyn,Williamsburg,40.70319,-73.94477,Entire home/apt,200.0
657450415752189395,Manhattan,Upper East Side,40.76957,-73.95596,Entire home/apt,125.0
658658419167402439,Brooklyn,Bushwick,40.69559,-73.92442,Entire home/apt,103.0
658778407325963223,Queens,Astoria,40.76461,-73.92302,Entire home/apt,199.0
658840248450586454,Queens,Queens Village,40.703952,-73.7282713,Entire home/apt,379.0
661582521798525657,Manhattan,Upper East Side,40.7826,-73.94807,Entire home/apt,88.0
663649634317192434,Manhattan,Upper East Side,40.76961,-73.95441,Entire home/apt,125.0
664296796498884804,Manhattan,East Harlem,40.7887535,-73.9473969,Entire home/apt,240.0
669491267862682923,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,114.0
659420459502596346,Brooklyn,Bushwick,40.7053701,-73.9196092,Entire home/apt,115.0
659422624325644314,Brooklyn,Bushwick,40.7053701,-73.9196092,Entire home/apt,101.0
665207224147437182,Brooklyn,Williamsburg,40.7112941,-73.9571425,Entire home/apt,300.0
666687689202133264,Brooklyn,Bushwick,40.7007,-73.91441,Entire home/apt,149.0
666705065274020115,Brooklyn,Bushwick,40.70071,-73.91287,Entire home/apt,88.0
666720978502253554,Brooklyn,Bushwick,40.69902,-73.91387,Entire home/apt,101.0
670239788354887215,Queens,Jamaica,40.70273353434613,-73.77941775183224,Entire home/apt,189.0
670258225097904745,Brooklyn,Bushwick,40.69007,-73.91535,Entire home/apt,165.0
670578061835591281,Brooklyn,Bushwick,40.70065,-73.91943,Entire home/apt,126.0
671188401549574869,Queens,Astoria,40.77485692707096,-73.93460816560669,Entire home/apt,90.0
671897840167942514,Brooklyn,Williamsburg,40.71563,-73.96605,Entire home/apt,220.0
668336778831639835,Brooklyn,Bushwick,40.68837286878325,-73.90709526836872,Entire home/apt,80.0
673874846826602871,Manhattan,Upper East Side,40.78152,-73.94749,Entire home/apt,96.0
673945070295033994,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,163.0
674117411689401093,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,162.0
676078765992325073,Brooklyn,Williamsburg,40.71552,-73.94889,Entire home/apt,316.0
679610066679499298,Manhattan,Upper East Side,40.78345,-73.9463,Entire home/apt,94.0
679820840001432631,Manhattan,Upper East Side,40.78725218584496,-73.95432203068847,Entire home/apt,250.0
680341463529754504,Brooklyn,Williamsburg,40.7144003,-73.9496825,Entire home/apt,250.0
681164404044413348,Brooklyn,Bushwick,40.70095,-73.91389,Entire home/apt,111.0
681210158470081528,Brooklyn,Flatlands,40.6320671,-73.92222319999999,Entire home/apt,185.0
677471437727806233,Brooklyn,Bushwick,40.69154,-73.91046,Entire home/apt,80.0
677490985343470741,Brooklyn,Williamsburg,40.7128914,-73.9666103,Entire home/apt,350.0
677538041688162695,Brooklyn,Bushwick,40.68186,-73.9037,Entire home/apt,250.0
678035888016921335,Queens,Astoria,40.7578,-73.92748,Entire home/apt,182.0
683855848444214769,Manhattan,Upper East Side,40.77403,-73.94787,Entire home/apt,130.0
684035098294762946,Manhattan,East Harlem,40.78644,-73.94866,Entire home/apt,276.0
684342030838981455,Brooklyn,Williamsburg,40.71419,-73.94438,Entire home/apt,100.0
684598459983753356,Manhattan,Upper East Side,40.78461,-73.95004,Entire home/apt,467.0
687561322939099711,Manhattan,Upper East Side,40.76662,-73.96686,Entire home/apt,170.0
688500937567104673,Queens,Astoria,40.76107866447721,-73.9224673435092,Entire home/apt,85.0
688602835794547518,Brooklyn,Bushwick,40.69461,-73.91178,Entire home/apt,130.0
689892790771456013,Brooklyn,Williamsburg,40.71321560000001,-73.95632309999999,Entire home/apt,90.0
690070364410526409,Brooklyn,Flatlands,40.61235,-73.92336,Entire home/apt,176.0
690456760581628693,Brooklyn,Bushwick,40.70064,-73.91271,Entire home/apt,123.0
690475685515719489,Brooklyn,Bushwick,40.69014,-73.91605,Entire home/apt,411.0
686165744322965219,Brooklyn,Williamsburg,40.70999,-73.96003,Entire home/apt,85.0
