RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394549,95,"Durham, NC",msa,NC,1006.8736793912549,1022.7878548085474,1030.0434580643584,1028.6671096791717,1039.7918101784776,1040.6863612661655,1041.3542125418494,1030.8973148626924,1025.268096198396,1026.3151104404953,1040.091913471014,1052.4322525152054,1054.7495527239482,1062.6402079512434,1063.3728266692622,1073.5464933053786,1071.7920257143257,1077.901408276131,1076.782667886362,1078.7238438674153,1080.837993441061,1087.394536003548,1093.5097307150697,1095.8726598033093,1093.9469679128918,1098.9485943844559,1104.650240058037,1115.4723886645268,1121.2162977087362,1125.8332581121713,1128.613056893769,1129.8280161091002,1133.3425213575158,1132.3778920916452,1129.1914533154406,1130.7402030263324,1138.7960715208524,1148.3238081145832,1155.2420654330365,1162.3997966107995,1170.5938437979057,1176.1961507010506,1175.8978366282672,1172.7535571235574,1172.5770305786014,1177.5161532863003,1183.2686076586162,1179.5721390367103,1182.8715415921752,1189.008340202736,1206.1759334913495,1213.5359978350682,1226.6648793813126,1235.9299021476575,1241.3457543431687,1235.4363789439465,1235.1265308307413,1227.8250352418888,1223.4895440848047,1219.1050902116112,1228.5369302054908,1241.67922510155,1254.0883023503193,1250.7643554569597,1257.49233520732,1254.219818910512,1262.1594946960288,1256.4008896007388,1261.6959066927452,1264.022658644163,1266.8228747837657,1270.2017985442196,1273.5137927081526,1279.4966855462462,1276.603923881054,1295.1887666438186,1321.993504864614,1366.3525016045305,1398.9509331033673,1422.9125109219226,1445.597481652207,1449.635841974126,1450.5827512467888,1450.9389438631792,1462.6215226943787,1485.1289106093573,1497.4541377224948,1515.5975607293256,1540.6221523000509,1571.2652967589838,1599.880684432723,1601.410871499035,1599.0851101321693,1585.09328623593,1583.5182696410563,1576.498272522944,1577.7754255723262,1589.638155043804,1596.464405368645,1606.399225284959,1610.1101659529295,1624.3051200788357,1627.3635297988303,1622.432426352991,1608.8273752172531,1613.308305499414,1608.6654390972735,1611.1323486839733,1601.8333020794846,1616.1811137254863,1615.952953991432,1632.8375375749613,1631.9951112024441,1648.1727125060863,1652.7232653001477,1657.2885008802273,1651.1052856115123,1638.5710666248456,1636.1064623424807,1621.753329889906,1622.655419270243
394352,96,"Augusta, GA",msa,GA,799.7266261992488,803.3027348081398,808.659810999894,811.3485429496311,819.4380526280434,822.9335069216113,825.8067903084875,825.8356796554993,826.6775082946766,826.0024652105585,824.9534013844107,825.2729682473584,826.6574635386027,832.618123000697,835.5167930919025,837.3756445997375,837.7391634338209,843.8960908653033,849.952543513089,852.7116255442204,852.11242856301,852.0188869867363,848.8684571225671,846.5851206164917,847.7904651924613,854.1549648419111,860.6008406339785,863.2732956710645,868.3326996440592,869.3198202156831,873.0349879411743,871.9872237742263,875.1015653297949,877.6885846591064,884.2441535098446,885.5324864306447,887.8597380940112,884.150556826793,890.3978154138362,895.5715389982735,907.585517759185,910.8334344878787,911.1203107427137,907.7928127060795,907.9679909636816,910.062966992291,910.9599083025229,912.5056769913019,914.7548831022128,923.1718431120634,930.5453800821156,939.2274092277647,943.8139682389219,948.1714066803673,948.690162835122,950.540509028444,952.9657901329161,955.2459347035921,956.2856108923442,958.9203188817418,963.8887294222751,965.5809932770649,974.3900136778014,979.7873953431284,990.8778698338414,998.8517101226706,1012.8797488970347,1029.6420599844553,1039.2643522182816,1044.255280917194,1042.300068604126,1045.8707898963808,1049.9154702127703,1052.652280232283,1061.4200249127937,1078.5394629369182,1100.5556515850933,1123.253810808818,1141.933982167601,1159.5267462888505,1166.6941622471948,1178.5855134392455,1184.9860645420717,1189.8018744615335,1187.7861597946403,1202.2915624421205,1217.9852970573886,1232.3081670376323,1241.4708203248979,1251.678719851113,1262.574156050393,1263.9229135704566,1261.5189916973236,1254.731781848268,1258.716392189931,1265.3600716892718,1276.3360685659784,1282.1526763455975,1293.0260694131136,1304.9000440022496,1314.6479149401937,1319.1295395727213,1324.837098269282,1328.4782962170477,1333.3327250546238,1330.3473864005066,1330.0005286183405,1333.1486406867498,1330.6855827678899,1334.5996183424097,1335.9396286198337,1351.473576979781,1358.1823394734965,1366.0473004118944,1369.5612355838666,1371.9302549153265,1378.7483768098245,1386.0350665963467,1397.046740839366,1401.3897441194927,1408.8769493286406
394957,97,"Palm Bay, FL",msa,FL,974.1567960401015,982.9686995760829,990.5393044084565,1002.1405744487663,1010.952868595439,1022.3064494927702,1029.308981060811,1036.520677748085,1042.438555678022,1046.9560671183046,1052.921107688936,1058.147280337443,1061.5166476901154,1063.7210010168503,1065.7268583237264,1068.9195303859951,1073.4914069449208,1083.2215176854245,1095.923287287382,1110.407909892969,1117.0478888457371,1120.692793148078,1123.6603968748886,1130.0021559956617,1135.4477985733636,1142.4767980107304,1152.4258928323238,1162.0888521698803,1169.8688061582081,1175.1135063678742,1184.6087026648825,1190.4272364503674,1199.919193198954,1209.906127891176,1213.2879327940523,1217.080257484533,1217.4182922455134,1223.8123882269128,1230.5415651072253,1239.9381149411645,1253.585305187132,1262.4133238564484,1268.3478312200916,1275.2744287645105,1279.2606055591095,1288.784750692,1290.5007099014197,1296.2548033644046,1293.690230755082,1294.918828939642,1299.9837531455214,1306.869105134844,1316.614870680549,1318.9358841648161,1323.4074421008454,1326.6097733000713,1333.9933684865266,1339.3314028934471,1340.2424204973765,1341.5502924830803,1343.9142073231412,1352.0542470972239,1355.7381467614407,1356.5588085329778,1351.5358679092728,1358.901536957549,1372.7413652495002,1392.0449384185156,1402.629391317614,1414.3152646683877,1421.835445240352,1425.3955304161232,1431.7792952257253,1444.4235029965823,1461.846164574829,1483.397044174566,1516.7200148850832,1550.68716823615,1592.8824383046879,1631.2065376706921,1674.508966666382,1696.0867771557528,1714.6700038786519,1723.9195148918789,1740.044682932253,1748.3235717962475,1772.4591328430545,1800.7099615459172,1829.43714031393,1858.564085834319,1885.332007902308,1897.8470008549446,1891.8088049499515,1887.588461265876,1885.4314360351918,1884.9440432214033,1882.8784938627998,1886.4150287887576,1904.812144563194,1910.4292628866046,1921.1973437837246,1922.6321328179602,1930.7699461766144,1935.7753973396939,1926.9718503327883,1914.5205005289238,1902.8311540627278,1895.2879809832539,1903.8377023802818,1911.329714789868,1925.1976965125484,1931.2045408660795,1935.4173509531554,1943.764652913165,1950.4137389572384,1957.3798242678904,1959.1508436031274,1959.37428101732,1958.3083695085106,1955.869286517642,1952.195920944111
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,958.6521848518379,967.6780457095867,974.2392959631342,978.1250377339378,975.2097914299351,973.5057370597187,971.4578852417596,974.4782417952466,978.8938262195818,980.7188087699718,979.2433007205459,980.6660583980106,989.6169612845587,996.8912163755007,997.8298159319036,992.0635639249771,990.8205597660636,994.1701974026056,998.9677366058493,999.0163061849273,1002.6078332429207,1011.4626471340614,1015.9654611500714,1013.5190473556285,1006.1475241115782,1007.5390251669777,1011.0090517474927,1010.8676365525542,1011.9476168495809,1014.0795097767151,1020.927583937617,1025.641864881361,1028.515171212925,1029.7540071159187,1025.8594899502762,1022.5631027902857,1020.3433419380714,1025.200153813842,1028.746858473845,1033.8480061452892,1039.5949863795956,1052.070714225111,1061.2984081976806,1063.7835117769202,1064.580603068233,1062.0910042633159,1070.154559124091,1065.4627720825724,1068.2344605368419,1060.5150749874097,1059.8675543456054,1073.7677364783178,1084.4893159435933,1097.2967871155327,1096.6642629253595,1095.0032892864383,1092.0346901379785,1088.9632958274747,1098.554670091204,1112.0583749427628,1127.7581458918794,1147.926807277821,1165.4718311309682,1174.9329936872975,1172.5730979847049,1172.7404327877068,1182.3801391057539,1186.332705819333,1186.387094795893,1185.7541449292478,1194.9824545368492,1209.8407200071954,1222.1562016707778,1238.7926051601926,1259.431900220518,1272.8073330463815,1269.9605583569066,1265.4494854786935,1263.6878593086392,1264.2259888390395,1257.9868799012986,1257.3597118722425,1270.1956857114953,1287.0379758507208,1301.4288960396534,1308.4417216463355,1310.5816159270641,1304.9111328091303,1304.265464677649,1301.4843211967689,1308.052338872262,1310.6477261514397,1317.6739507691457,1323.2604364202662,1334.8746293542868,1342.6235497253708,1361.6848290544624,1368.544677779253,1391.5144296177516,1397.6574977622022,1401.8497333083442,1388.9220620875346,1389.7488265005702,1398.5624651491871,1404.8856600189936
394666,99,"Harrisburg, PA",msa,PA,823.9190364881715,828.9948638026018,837.0292245765816,844.5428997840619,845.3702947159597,838.8483652653863,835.8418404779953,835.9631073842879,844.710376721517,841.9452802267202,845.6252271152488,843.3006889362016,852.2056526446061,850.7927351750942,851.6004886495788,855.9711479508583,860.3443129603469,867.9819294274841,866.5053800039799,866.3346782752659,868.1540776332663,868.4311980508526,870.2227550789494,864.5014455592278,869.400156901628,870.6779107073263,880.1385650046564,883.0129014143835,887.276157927556,892.2281403021314,890.5823846058855,891.5425150596691,884.1095192420718,887.5360169682542,891.2172535285364,895.7993474722654,898.1178439190793,895.1824372367244,900.450011732314,908.2696520823448,917.9431260139041,921.996144472896,923.751771399661,926.370262060879,925.6011305414645,930.8510141054277,936.0520615129789,942.4673704067295,943.648984561528,942.3560854708152,948.6024590536584,949.9392872833885,957.4119707435826,961.130087034666,966.6069433085125,967.8571898295717,968.7781030075869,968.1403319715167,964.9590914354008,962.7774206056273,971.540053411926,981.6860278848186,991.3943439201482,990.631018135052,992.4558943639688,1000.5878926215527,1009.4028474936998,1019.665354685195,1016.8791795295227,1024.163783955419,1028.5381738072608,1040.1953777540043,1041.7959273345787,1045.9915836983282,1050.9118511492015,1063.278673909928,1080.6422066303178,1102.6246477828151,1122.018559497242,1143.2167977086413,1156.311124289626,1165.4186746674102,1168.2908789563257,1175.14499956484,1177.669924482143,1181.8010056678943,1191.2001255236494,1210.4454466949728,1225.1477435555769,1233.1552514361133,1237.564291354998,1242.8134733771917,1244.8613370472374,1244.7787930510146,1241.189463803103,1235.3605314126592,1232.6606568153263,1240.6768798678104,1258.279148632639,1271.324801606791,1281.77254725258,1286.049368665659,1296.5728588018476,1302.5565292592569,1306.553835646255,1303.6121489265222,1295.8619460863003,1297.3464817294312,1293.667846925191,1296.7351906439278,1297.8740040119876,1310.747703830977,1322.6936285650686,1331.6780821356626,1336.3432928633317,1342.5996352052982,1347.1265442899107,1348.6964137638422,1345.095890843402,1352.4529838432509,1354.5497349276372
395113,100,"Spokane, WA",msa,WA,735.3814733247083,744.3294371410262,751.8271138132521,756.7359595890899,758.5670063590095,764.1979980519692,766.432319244702,773.1898726604926,769.8670238807208,771.1462410407775,771.4859115635769,775.6169536398077,781.6764051725752,787.1098685975454,793.6421857984257,797.5792648658002,803.9629962543315,815.4204565083455,823.2745248670745,829.1756805136788,826.8585796965456,831.7624989251236,828.9749600140588,833.5384701633394,835.4984596139572,851.1900831154416,855.4453444649009,862.7954613652968,868.9132460762181,883.8320043637742,892.0961655365601,896.0486621288293,894.3492408140726,897.0452061977995,894.3724552369638,893.226582413451,890.470625339968,914.8145305093775,934.276174600745,953.349587439256,953.437722933266,965.0817629493519,972.134890006044,973.3156017632566,966.244888089866,962.8068150708558,964.0462976770325,966.1852859795974,975.3749430630064,982.2526465708921,993.9368074114549,1001.5822297917477,1013.8356974948875,1025.898704140254,1038.4376931337995,1035.4470478365183,1038.046001411248,1033.3060421119478,1034.8074846252514,1025.5946997508593,1028.1236485472884,1037.0393490685278,1058.0591064143796,1066.2217402433403,1074.5534800172522,1077.462473463554,1094.7115497757577,1110.2148042954177,1121.9452680421123,1123.7124849318711,1116.771586128734,1116.5022898700665,1127.9069445718558,1154.4716471941279,1178.1220274423397,1220.8338177664855,1273.6481683939862,1333.817558985544,1370.314888559407,1383.0249235730698,1381.758308599273,1366.8988170731789,1351.8552406373892,1343.1788827050011,1347.7072562475082,1359.8031676342955,1379.3999697887728,1403.982938281187,1430.6454893583666,1445.7157763047614,1451.4704269872236,1455.0805796292764,1455.2955559452055,1447.0762921547102,1429.8912161093676,1415.3952695312812,1412.2056313485907,1412.7580842901646,1424.4433547064114,1432.1992329226898,1448.1452454160383,1448.9966870029618,1453.0791576182185,1451.510008906745,1452.7362297246082,1454.3077616306443,1445.966296228567,1444.6797825166161,1442.3116307265068,1449.9084708868993,1460.6970829281952,1464.36406164963,1472.7850053534776,1484.4524008601736,1495.4624091294017,1500.6858443831484,1491.0998304835978,1492.879047465749,1482.6037095212619,1480.6408684387918,1474.7398351648353
395075,101,"Scranton, PA",msa,PA,716.5481023015739,710.7217501173185,711.3965922625677,706.5012932416412,711.1233661719574,712.216568943976,716.7538918079023,722.4674174859489,727.1109706865784,730.5877243013696,730.6757010212508,739.8094974587968,732.8107469636411,735.396791234206,727.5831154213321,743.2866613081217,739.3861237343297,747.2829090294689,742.0445112091564,758.3542497073146,752.9491012047341,754.00289078704,741.902328563236,741.6364721959122,741.8831914942605,747.444897132061,754.0447828837222,755.5519234498157,757.1867544672094,761.6686276504348,764.5669936749149,769.9220521519404,770.6639765776966,779.6358159584494,776.8858096519408,788.9723679560441,775.4264114520549,781.9981080613105,776.9743494947718,795.3157383457451,799.7489250222313,804.5049384617255,806.6180597510582,805.8134461307574,810.3732304295022,808.6479335255341,810.736605066005,813.6077061807582,815.6737287441157,822.4138122011406,823.7859207005396,835.0204053091511,839.3260298036162,848.0319438453662,841.3688960941469,845.3200900497933,846.6796939617974,851.8506327487491,855.0095265290265,852.4401376647883,854.3760284972061,855.623408504066,861.3029033992145,868.5062183798726,884.0724523597158,889.7018169684532,900.6009289195919,903.164681049669,912.3821804225545,923.5622745176171,923.7008475891765,937.1281943709289,942.2521720513442,953.2587010624683,965.4547220495579,980.719458255278,992.2610545699089,1008.2250009231485,1024.8371740899656,1044.3030770187088,1051.9162973933167,1058.8150229226715,1058.90566773088,1058.781521022249,1062.0417804187377,1077.2872976692247,1096.1580904575912,1111.1766599990851,1116.2082389375719,1119.1820525338653,1123.2532517981322,1140.4587082389064,1152.3420159162608,1154.3326139491128,1142.8316456071989,1139.0237958739565,1144.1343616055944,1150.2867517032962,1147.0253208009192,1150.1422305256226,1159.2875262779773,1175.6863496929825,1179.7185410005795,1188.3182570274803,1190.9368871241504,1202.0532729413887,1197.9341945065134,1198.9238353505066,1195.981314112885,1212.4362566159693,1216.653328296573,1222.9322905704907,1220.3750023526763,1235.7967517853585,1257.6151032495034,1265.4412448005999,1263.00084839193,1260.1574044860945,1261.0099106863308,1263.8023782224898,1264.7516025641025
394460,102,"Chattanooga, TN",msa,TN,844.255805300233,850.070513349508,852.7106315971902,842.270887902333,841.1537932519085,845.702450726129,862.3809410025876,858.4783471915314,866.4987395265063,870.4780066852894,879.1073568522379,869.8674661921708,876.702946335365,879.3935398694715,903.8765238508199,900.5194505685101,909.7252209657997,896.3304172940195,902.4573637149938,893.1206252571053,891.1452421288741,893.425839111598,892.6792827143471,892.0629312626053,893.241903571826,908.7769027088635,918.4370101474285,922.2913785988685,924.3033292338387,929.4165165155224,937.0587844950085,937.7228699014006,938.8294842151358,935.7896480564458,932.4448287017697,943.019785899593,952.429520333127,964.1400564809886,967.6099476156937,972.3408808294038,982.7917388817226,987.1276464463859,987.3142272154729,984.2702404654341,981.4654606870034,986.1338092681887,996.5132808700789,1004.1310511785722,1011.4713762937324,1012.0868300348903,1022.4048351229713,1031.0030111011674,1043.9181435507683,1047.8248744472785,1047.1984700302623,1047.50819014087,1044.5131834515212,1039.9841312732879,1034.8001505869709,1042.1307339202722,1051.2271959170184,1057.6231985686782,1058.6157905274315,1075.3649772889703,1087.0384820107145,1092.384929835697,1090.8738913407742,1098.041659243796,1112.8585703121473,1122.0255233425733,1125.3314023744028,1131.4774913306455,1134.8969225353405,1139.730030869586,1142.6519014359183,1171.0837954446263,1205.0869597273472,1232.5023653921,1244.6033070970086,1256.702474952049,1278.5449116456164,1297.6378045975616,1313.1865294898794,1329.8111624114758,1336.5355045284955,1349.7741463780628,1361.6471757428428,1382.3604508811063,1401.9400781367474,1414.4085406236381,1416.6823890070316,1415.1684244719843,1418.926864556636,1418.8788939589806,1420.6640249225259,1408.6995342578225,1424.1851946622742,1427.927983795105,1446.7136926428395,1452.25422299366,1460.6261478613721,1471.8471488249857,1483.8138630788255,1492.9601369812053,1493.9624574592192,1490.321495980321,1485.700779515916,1483.3752151921535,1487.0842703915225,1490.7573007716483,1495.633453160895,1506.761670440858,1525.6181132283048,1535.2729038551934,1537.954138032548,1538.4576073138971,1544.7589143188052,1533.1624848555591,1522.7365384659504,1509.4882299000874,1515.1085437600116
394871,103,"Modesto, CA",msa,CA,1022.3460446311669,1019.9537282371801,1028.1477942520692,1025.8954886343322,1048.5821863562414,1066.3278740918615,1081.939845853766,1080.7704914831045,1081.7924807691904,1083.1316194629794,1089.9573122020724,1091.1358306821348,1091.05667309952,1102.3343220209567,1127.6478946944571,1151.9476818931848,1162.255201348586,1166.9269182581695,1176.6433748754382,1189.430277740104,1188.7140650303363,1194.7564556671819,1200.3350188035604,1208.428899053945,1213.1272790999844,1222.5593669340465,1238.2285578524368,1250.1233401751272,1263.5274710290296,1281.266179223551,1299.034097956949,1302.4461991508429,1305.64062873001,1290.1748240494487,1290.961411526999,1287.7403442949937,1303.8636102381524,1310.2829764020419,1326.2776139076273,1333.6006305004723,1349.5419050438145,1356.9411537074245,1370.9033794274878,1379.6184000298902,1387.6140328063957,1392.7956160510157,1391.2614810159741,1396.96859097361,1391.3437879957312,1398.6874036400645,1394.6022347381916,1415.1980129150638,1424.3714132707469,1441.840794617301,1445.47541563147,1454.7310009487117,1451.9099800122551,1456.9728881315646,1453.6891164727374,1464.5459375073274,1467.9457179871024,1482.118257974897,1497.2607105671539,1503.2269058841596,1516.7838614026414,1524.1483052914916,1548.609653432218,1562.3053098757787,1569.3761227695268,1586.0796213273627,1599.6257135239396,1614.9810773315116,1630.7222758810503,1638.427283966602,1664.9295273417856,1668.1958873721424,1700.5033980222834,1723.8819857140622,1763.0588053562888,1783.4115619254137,1786.933149554801,1783.0759924664665,1794.1731965405456,1816.7163618716095,1837.8252271476567,1851.0369959376444,1874.1656795942738,1896.2910837795773,1909.1545143737171,1918.7907643018937,1922.0083262692262,1933.034428210385,1929.5729831307085,1933.1689456147892,1925.5302719050449,1914.9863923428627,1926.8589041972864,1930.759373109293,1948.0541968871305,1945.9686451698378,1965.9051429163424,1977.2334315350222,1990.14176667581,1996.6128206365233,2004.0270659983914,2005.9094956775418,1998.1168241280182,1999.9139415011132,1995.9362558029395,2004.1069056436609,2017.5561239434485,2035.7948538381543,2064.04025073092,2073.8347072452516,2087.4340403785886,2087.1720876712566,2093.0864004934233,2096.6104850138145,2097.062802245999,2084.377181755384,2071.7706989027743
394768,104,"Lancaster, PA",msa,PA,787.8796193540946,787.335677140804,795.2271563795072,801.4409415860941,810.5805757375924,810.2228427892233,810.7494186640697,807.754702327888,810.6476603034481,817.1301704634624,820.030122249478,822.8841384558979,817.3128732329694,816.1455497471507,813.3160478287955,823.6991552522135,835.3932978995625,843.2676836365998,841.3673038799941,839.4565225637092,837.515963970362,839.9707212040489,841.2157507112358,846.4615420756751,850.9427413056944,855.3961935520583,857.8343099251755,864.575332969938,865.5896064128098,870.9705310467901,875.97350377788,881.9082721724288,885.3598099019267,885.9475023071253,888.799105609194,889.7809415439853,885.9806327512489,892.7404545647522,901.6369822551889,908.8905522482305,910.914893853933,911.7741177738366,917.0986103421551,920.76327907836,927.4663926533393,931.6163938250867,934.3130547880065,932.5507226643717,934.467150952411,937.4112754902443,945.6273605563658,947.6813046888428,953.1988622220952,952.5330757189078,956.6629594971096,954.8057796411276,960.1083974421263,963.2083329487908,968.1039540585275,966.1862642524696,969.5898598030258,975.9396827915788,982.9697196972953,983.8986613406532,984.7743555748477,991.2704036177369,1000.169650852462,1007.7590674757561,1016.9023244068565,1024.9842012576507,1032.9119158460776,1037.0279811478129,1042.3636547493604,1056.2848686860598,1070.287772809133,1084.4342269973608,1090.6980761076463,1098.5902419603312,1110.8361932189084,1120.699027379653,1129.3786777007604,1143.5272827060026,1154.42551409686,1163.7159061209802,1162.2917270573553,1169.6251958975058,1182.8191292295844,1198.4178957953845,1202.3825718362443,1217.5986007189138,1226.3372434708745,1243.1700137341757,1240.613793876132,1251.0917715606688,1254.1869710606784,1256.4239833167262,1254.567447821474,1266.3020122903024,1281.4724900066599,1295.1599278567335,1299.0528484522206,1306.826432135728,1310.2861096903262,1316.1999826664248,1321.1344203632523,1327.1669695334851,1329.4260720569728,1331.6098910241037,1331.4824573948529,1337.2762832223443,1341.0592014406363,1352.6873372034001,1364.538421515268,1378.1979648765796,1386.6659659471968,1386.5084897008032,1390.5431660386168,1393.312725592774,1402.8362644266083,1397.639169224435,1408.699872716382
394997,105,"Portland, ME",msa,ME,1205.691341135871,1209.3977152066966,1207.1541219832945,1233.232853253039,1250.1742689022085,1278.667205132732,1282.6958123436575,1290.6405023753975,1275.1018144911463,1267.493896066099,1263.1410225908712,1265.091282654035,1265.0016058531303,1280.111165399801,1301.9111525421397,1328.6394509029662,1328.9718901764463,1340.6895503713224,1343.0238250644695,1369.7026576940941,1369.8840583574583,1362.377814726188,1319.3487506962101,1318.8133644533257,1323.2743073487875,1344.1441102256667,1359.1977176982077,1367.3480846757366,1389.4407765881876,1396.1636314610387,1415.2685591565578,1414.1696165567128,1409.3561279846567,1398.1890080933072,1390.5175638380138,1380.014096297992,1375.0930469287455,1391.9783940132884,1408.7018954142588,1431.900381920051,1438.876561043871,1453.871864527038,1449.8068412108346,1460.811391302815,1463.8109763102902,1467.6406690935814,1452.170592785168,1436.054876080996,1439.956090809645,1456.3235988358317,1481.60994556409,1511.231028695245,1522.7441041109494,1533.4051926476673,1533.3604234218483,1529.324294934063,1524.399450623263,1514.0581238135483,1508.2299222215893,1504.9450041354607,1511.408721110083,1542.6906650177266,1572.345167268272,1583.325063039961,1586.9006017175916,1599.3469104558471,1623.4316835387738,1636.15291180443,1638.061624547797,1648.3367252063215,1651.7726595351905,1646.4951178318731,1650.0749052158078,1667.088238060534,1698.4887417172822,1713.0117694055539,1740.8027955156115,1775.8256707878734,1820.368378570682,1845.6104787032384,1854.375058196496,1853.0415233530023,1859.3561583452588,1869.3291864626074,1878.0052846473516,1881.317149186438,1911.344687630141,1937.5825096225803,1987.5239598971882,2009.3668831402858,2040.5438664037872,2055.903028503553,2053.0744516776954,2052.586591876839,2029.5510522310014,2015.4384692313777,1999.3407233158584,2013.3681328962248,2047.4552184509716,2086.6716499584973,2113.66275403215,2131.055689588761,2154.6109252432975,2160.46842845071,2160.99228162138,2131.6976496619104,2118.219004341836,2089.27102471301,2096.977224052646,2105.330095454918,2156.794993622805,2184.7387567372643,2212.8482640370057,2219.9482924168146,2244.996460315818,2261.53088339882,2269.8960371476633,2231.6887750578926,2233.3219029068114,2205.5230405887496,2215.1612869477117
395245,106,"Youngstown, OH",msa,OH,,,608.7679825769269,618.175025291573,623.146798131396,622.6658856805108,615.5867606833798,608.0799141460899,597.6665225018518,600.9332085632586,604.0521439859747,612.2622621084137,614.7086680711432,611.2765383658872,617.1321696809712,,627.8155706919948,624.8866500683408,626.5753474171497,630.2860782297458,632.6611544951681,634.225665204336,631.4077947430308,624.900172149426,624.3374446466992,627.3967156396197,635.3403585036201,637.3095082916581,640.9698754636108,641.3490216316388,643.3513748740539,643.2053947422547,637.3999283106017,640.4647901720886,640.8913735713252,646.5722428293855,643.7500635727087,644.6702622846822,652.7397558508765,651.7120927663904,658.9735373108397,658.875797497748,665.7814558456076,663.8513209444217,669.5335579650807,673.3145234431987,672.5173113181916,671.5778350447016,670.8969044808232,676.5460323449453,682.2149003679511,679.4266370130717,681.8770456849484,682.9689098359215,686.6828070217674,686.904785078709,683.1474564865763,688.3294194508095,692.3353182179732,692.898146786876,691.861441465685,694.6257189475642,699.7293546971955,709.7898525572809,718.4193772127684,724.7221348118803,731.0844132910696,732.1161985034087,739.5306946756758,735.721846401976,740.1770202467322,741.2395226464097,755.991832205087,765.6430925646994,777.4225865771367,785.5244124780323,793.3902033693009,806.3488609009,813.313576307251,833.6224344965217,836.3929719771841,845.7025431493986,840.238782260936,851.6341730649507,855.4194561962091,858.6671089229598,861.5236473481984,869.2592267160323,871.3867622782203,873.2997120998797,870.4934896637488,876.9307560968854,881.1672032537274,887.6686996520212,889.0786780704607,896.2021438177736,900.9911010447535,914.3210394066231,912.5340150663367,917.4573673179905,916.264941537937,921.1452976261344,923.3881344147318,924.4060517155764,931.562273039694,939.3867648193483,948.2731413785831,955.9504115271171,955.347035379291,953.7487389592917,961.8348387368833,973.1479072182767,978.081675712348,989.0719506817878,996.7982953401383,1015.3301180756491,1004.1649981933373,1021.0293829760673,1022.6025290461987,1018.2908348285815,1011.0562487621311
